date,rainfall,gwl,api
01-11-1995,0,8.73,671.69
02-11-1995,0,8.75,657.97
03-11-1995,0,8.6,643.98
04-11-1995,0,8.45,630.2
05-11-1995,0,8.3,616.98
06-11-1995,0,8.16,603.73
07-11-1995,0,8.01,590.89
08-11-1995,0,7.86,577.99
09-11-1995,4,7.71,569.24
10-11-1995,0,7.71,556.22
11-11-1995,0,7.7,543.56
12-11-1995,0,7.7,530.89
13-11-1995,0,7.69,518.31
14-11-1995,0,7.69,505.7
15-11-1995,0,7.68,492.94
16-11-1995,0,7.68,480.56
17-11-1995,0,7.67,468.27
18-11-1995,0,7.67,455.59
19-11-1995,0,7.78,443.07
20-11-1995,0,7.89,431.2
21-11-1995,0,7.99,420.63
22-11-1995,0,8.1,410.11
23-11-1995,5,8.21,404.74
24-11-1995,9,8.43,403.32
25-11-1995,21,8.51,414.08
26-11-1995,0,8.29,403.48
27-11-1995,0,8.36,392.72
28-11-1995,18,8.31,400.22
29-11-1995,0,8.41,389.98
30-11-1995,0,8.5,379.92
01-12-1995,0,8.5,370.33
02-12-1995,3,8.51,363.78
03-12-1995,2,8.65,356.18
04-12-1995,0,8.66,346.53
05-12-1995,0,8.66,336.89
06-12-1995,0,8.75,327.24
07-12-1995,0,8.76,317.6
08-12-1995,0,8.77,307.96
09-12-1995,0,8.78,298.31
10-12-1995,0,8.78,288.67
11-12-1995,0,8.79,279.02
12-12-1995,0,8.8,269.38
13-12-1995,0,8.81,259.73
14-12-1995,0,8.82,250.09
15-12-1995,0,8.84,240.44
16-12-1995,6,8.9,236.87
17-12-1995,0,8.85,227.16
18-12-1995,27,8.81,244.09
19-12-1995,0,8.93,234.73
20-12-1995,0,8.95,224.99
21-12-1995,0,8.96,215.41
22-12-1995,0,8.98,206.63
23-12-1995,0,9,198.57
24-12-1995,0,9.03,190.38
25-12-1995,0,9.06,182.97
26-12-1995,0,9.11,175.31
27-12-1995,0,9.12,167.8
28-12-1995,0,9.13,160.78
29-12-1995,0,9.14,153.92
30-12-1995,0,9.15,147.24
31-12-1995,0,9.17,140.86
01-01-1996,0,9.19,134.92
02-01-1996,0,9.21,129.23
03-01-1996,0,9.23,123.54
04-01-1996,0,9.25,117.86
05-01-1996,0,9.27,112.12
06-01-1996,2,9.29,108.32
07-01-1996,0,9.27,102.83
08-01-1996,14,9.19,111.5
09-01-1996,7,9.15,112.93
10-01-1996,0,9.21,107.03
11-01-1996,0,9.25,101.49
12-01-1996,0,9.25,95.94
13-01-1996,0,9.24,90.37
14-01-1996,0,9.36,84.4
15-01-1996,0,9.28,77.13
16-01-1996,27,9.37,101.08
17-01-1996,0,9.27,98.03
18-01-1996,53,8.77,148.94
19-01-1996,3,8.74,149.58
20-01-1996,0,8.66,147.18
21-01-1996,0,8.72,144.83
22-01-1996,9,8.88,151.7
23-01-1996,0,8.81,149.37
24-01-1996,0,8.93,147.03
25-01-1996,0,8.89,144.7
26-01-1996,0,8.99,142.37
27-01-1996,0,9.06,140.03
28-01-1996,3,9.12,140.73
29-01-1996,6,9.14,144.43
30-01-1996,3,9.21,145.03
31-01-1996,0,9.13,142.57
01-02-1996,0,9.27,140.1
02-02-1996,0,9.22,137.63
03-02-1996,0,9.29,135.17
04-02-1996,0,9.29,132.7
05-02-1996,0,9.47,130.23
06-02-1996,0,9.49,127.77
07-02-1996,0,9.46,125.26
08-02-1996,0,9.51,122.83
09-02-1996,0,9.46,120.41
10-02-1996,0,9.6,117.99
11-02-1996,0,9.65,115.57
12-02-1996,57,9.19,170.78
13-02-1996,0,9.18,167.72
14-02-1996,0,9.18,164.67
15-02-1996,0,9.21,161.61
16-02-1996,0,9.11,158.56
17-02-1996,0,9.14,155.5
18-02-1996,4,9.19,156.49
19-02-1996,10,9.29,163.5
20-02-1996,0,9.31,160.29
21-02-1996,0,9.39,157.02
22-02-1996,0,9.43,153.77
23-02-1996,0,9.42,150.48
24-02-1996,1,9.4,148.67
25-02-1996,80,9.06,226.72
26-02-1996,82,7.12,305.71
27-02-1996,3,7.73,304.31
28-02-1996,0,8.29,299.84
29-02-1996,7,8.4,302.46
01-03-1996,0,8.49,297.88
02-03-1996,0,8.55,293.34
03-03-1996,0,8.56,288.86
04-03-1996,0,8.59,284.37
05-03-1996,0,8.66,279.88
06-03-1996,0,8.75,275.39
07-03-1996,0,8.78,270.9
08-03-1996,0,8.79,266.41
09-03-1996,0,8.84,261.92
10-03-1996,0,8.99,257.43
11-03-1996,0,8.96,252.94
12-03-1996,0,8.89,248.46
13-03-1996,0,8.94,243.97
14-03-1996,0,8.94,239.48
15-03-1996,0,9.07,234.92
16-03-1996,0,9.11,230.5
17-03-1996,0,9.17,225.78
18-03-1996,0,9.22,221.66
19-03-1996,0,9.21,217.53
20-03-1996,0,9.24,213.41
21-03-1996,0,9.27,209.29
22-03-1996,0,9.31,205.17
23-03-1996,0,9.33,201.04
24-03-1996,0,9.39,196.92
25-03-1996,0,9.38,192.8
26-03-1996,0,9.48,188.68
27-03-1996,0,9.51,184.56
28-03-1996,0,9.47,180.43
29-03-1996,0,9.5,176.31
30-03-1996,0,9.54,172.19
31-03-1996,0,9.6,168.07
01-04-1996,0,9.67,163.94
02-04-1996,0,9.5,159.82
03-04-1996,0,9.26,155.7
04-04-1996,0,9.31,151.58
05-04-1996,0,9.33,147.43
06-04-1996,0,9.42,143.33
07-04-1996,0,9.46,139.08
08-04-1996,0,9.5,135.06
09-04-1996,0,9.53,131.19
10-04-1996,11,9.51,138.44
11-04-1996,0,9.66,134.46
12-04-1996,0,9.76,130.47
13-04-1996,0,9.69,126.48
14-04-1996,0,9.87,122.49
15-04-1996,0,9.89,118.2
16-04-1996,0,9.92,114.51
17-04-1996,0,9.95,110.23
18-04-1996,0,10.07,107.1
19-04-1996,0,10.04,104.03
20-04-1996,0,9.85,100.97
21-04-1996,0,9.93,97.8
22-04-1996,0,9.81,94.83
23-04-1996,0,9.8,91.87
24-04-1996,0,9.8,88.9
25-04-1996,0,9.73,85.93
26-04-1996,0,9.82,82.97
27-04-1996,0,9.74,79.97
28-04-1996,0,9.85,76.97
29-04-1996,0,9.89,74.07
30-04-1996,0,9.79,71.23
01-05-1996,0,9.85,68.4
02-05-1996,0,9.84,65.57
03-05-1996,0,9.9,62.73
04-05-1996,0,10.14,59.9
05-05-1996,0,10,57.07
06-05-1996,0,9.9,54.23
07-05-1996,0,10.03,51.4
08-05-1996,0,9.97,48.57
09-05-1996,0,9.87,45.73
10-05-1996,0,9.93,42.9
11-05-1996,0,9.98,40.07
12-05-1996,0,10.19,36.6
13-05-1996,0,10.06,34.4
14-05-1996,0,10.07,32.2
15-05-1996,0,10.07,30
16-05-1996,0,10.01,27.8
17-05-1996,0,10,25.6
18-05-1996,0,10.11,23.36
19-05-1996,0,10.18,21.09
20-05-1996,0,10.16,19.04
21-05-1996,0,10.37,17
22-05-1996,0,10.16,14.96
23-05-1996,0,10.32,12.91
24-05-1996,0,10.29,10.86
25-05-1996,0,10.4,7.93
26-05-1996,0,10.31,5.88
27-05-1996,0,10.38,5.61
28-05-1996,0,10.23,5.41
29-05-1996,0,10.43,5.13
30-05-1996,0,10.41,5.01
31-05-1996,0,10.5,4.89
01-06-1996,0,10.54,4.77
02-06-1996,6,10.41,10.71
03-06-1996,0,10.43,10.52
04-06-1996,0,10.61,10.33
05-06-1996,0,10.71,10.14
06-06-1996,0,10.64,9.96
07-06-1996,0,10.77,9.77
08-06-1996,0,10.85,9.58
09-06-1996,0,10.79,9.39
10-06-1996,0,10.87,9.2
11-06-1996,0,10.86,9.01
12-06-1996,0,10.91,8.82
13-06-1996,0,11.21,8.63
14-06-1996,0,10.99,8.44
15-06-1996,0,11.01,8.26
16-06-1996,0,11.11,8.07
17-06-1996,0,11.14,7.88
18-06-1996,0,11.21,7.69
19-06-1996,0,11.26,7.5
20-06-1996,0,11.32,7.31
21-06-1996,0,11.27,7.12
22-06-1996,3,11.24,9.97
23-06-1996,0,11.42,9.74
24-06-1996,0,11.37,9.52
25-06-1996,4,11.4,13.34
26-06-1996,0,11.48,13.08
27-06-1996,0,11.49,12.81
28-06-1996,0,11.42,12.54
29-06-1996,0,11.48,12.28
30-06-1996,0,11.55,12.01
01-07-1996,0,11.57,11.74
02-07-1996,0,11.58,11.48
03-07-1996,0,11.6,11.21
04-07-1996,0,11.75,10.94
05-07-1996,0,11.68,10.68
06-07-1996,0,11.68,10.41
07-07-1996,0,11.57,10.14
08-07-1996,0,11.67,9.88
09-07-1996,0,11.64,9.49
10-07-1996,0,11.73,9.34
11-07-1996,35,11.47,44.59
12-07-1996,5,11.44,49.11
13-07-1996,106,11.1,155.7
14-07-1996,8,10.97,162.02
15-07-1996,43,8.38,203.64
16-07-1996,2,8.45,203.33
17-07-1996,0,8.66,200.98
18-07-1996,27,8.5,225.92
19-07-1996,4,8.73,227.31
20-07-1996,23,8.56,247.87
21-07-1996,0,8.63,244.91
22-07-1996,0,8.68,241.96
23-07-1996,6,8.73,245.07
24-07-1996,34,8.67,276.42
25-07-1996,20,8.6,293.24
26-07-1996,23,8.52,312.88
27-07-1996,41,8.05,350.46
28-07-1996,68,7.13,414.88
29-07-1996,31,7.33,441.13
30-07-1996,34,7.68,470.08
31-07-1996,12,8.15,476.4
01-08-1996,7,8.25,477.53
02-08-1996,2,8.45,473.53
03-08-1996,1,8.6,468.5
04-08-1996,5,8.75,467.5
05-08-1996,0,8.78,461.39
06-08-1996,2,8.76,457.3
07-08-1996,84,7.8,536.1
08-08-1996,0,8.14,529.03
09-08-1996,24,8.3,546.23
10-08-1996,11,8.48,550.02
11-08-1996,0,8.6,542.57
12-08-1996,0,8.75,535.11
13-08-1996,0,8.7,527.66
14-08-1996,5,8.73,525.26
15-08-1996,17,8.7,534.93
16-08-1996,0,8.74,527.23
17-08-1996,3,8.79,522.57
18-08-1996,1,8.9,515.84
19-08-1996,19,8.84,527.31
20-08-1996,0,8.87,519.36
21-08-1996,0,8.89,511.4
22-08-1996,31,8.71,534.79
23-08-1996,87,8.6,614.46
24-08-1996,106,6.53,712.37
25-08-1996,8,7.43,710.01
26-08-1996,58,7.73,758.12
27-08-1996,54,7.28,801.54
28-08-1996,21,7.93,811
29-08-1996,104,6.73,904.14
30-08-1996,55,6.33,946.59
31-08-1996,26,7.33,959.03
01-09-1996,14,8.05,959.19
02-09-1996,6,8.25,951.1
03-09-1996,10,8.61,946.99
04-09-1996,24,8.37,956.92
05-09-1996,21,8.49,963.56
06-09-1996,16,8.5,964.9
07-09-1996,38,8.2,988.31
08-09-1996,11,8.3,984
09-09-1996,15,8.55,983.61
10-09-1996,1,8.58,968.9
11-09-1996,10,8.67,963.28
12-09-1996,3,8.77,950.47
13-09-1996,3,8.78,937.62
14-09-1996,5,8.83,926.77
15-09-1996,1,8.87,911.81
16-09-1996,4,8.83,899.88
17-09-1996,5,8.88,888.91
18-09-1996,1,8.98,873.84
19-09-1996,45,8.65,903.26
20-09-1996,109,6.25,996.84
21-09-1996,22,7.15,1001.32
22-09-1996,0,8.05,983.31
23-09-1996,26,8.25,991.54
24-09-1996,0,8.35,973.29
25-09-1996,3,8.65,958.07
26-09-1996,0,8.57,939.78
27-09-1996,7,8.65,928.57
28-09-1996,1,8.68,911.21
29-09-1996,4,8.65,896.88
30-09-1996,6,8.7,884.52
01-10-1996,10,8.65,876.14
02-10-1996,2,8.68,859.57
03-10-1996,1,8.71,841.96
04-10-1996,0,8.85,823.32
05-10-1996,0,8.88,804.69
06-10-1996,3,8.85,789.09
07-10-1996,0,8.84,770.42
08-10-1996,6,8.89,757.82
09-10-1996,14,8.91,752.86
10-10-1996,91,7.41,826.31
11-10-1996,18,7.85,823.88
12-10-1996,44,7.39,849.8
13-10-1996,34,7.55,864.82
14-10-1996,4,8.18,850.07
15-10-1996,13,8.52,844.41
16-10-1996,6,8.55,831.23
17-10-1996,27,8.52,839.78
18-10-1996,2,8.45,822.58
19-10-1996,4,8.6,807.89
20-10-1996,3,8.68,792.14
21-10-1996,25,8.48,798.54
22-10-1996,1,8.53,780.16
23-10-1996,0,8.61,761.28
24-10-1996,0,8.7,742.59
25-10-1996,4,8.87,728
26-10-1996,6,8.89,715.54
27-10-1996,33,8.73,731.49
28-10-1996,14,8.62,728.17
29-10-1996,0,8.69,711.16
30-10-1996,7,8.74,701.41
31-10-1996,61,8.05,746.32
01-11-1996,30,8.25,759.24
02-11-1996,0,8.44,741.47
03-11-1996,0,8.73,723.8
04-11-1996,0,8.75,706.11
05-11-1996,0,8.78,687.53
06-11-1996,0,8.81,670.82
07-11-1996,0,8.84,653.84
08-11-1996,0,8.86,637.28
09-11-1996,0,8.89,620.96
10-11-1996,41,8.92,646.09
11-11-1996,31,8.25,660.66
12-11-1996,11,8.6,654.6
13-11-1996,4,8.71,641.27
14-11-1996,1,8.82,625.23
15-11-1996,3,8.84,611.18
16-11-1996,42,8.37,636.58
17-11-1996,5,8.58,623.91
18-11-1996,5,8.7,611.61
19-11-1996,0,8.54,594.2
20-11-1996,0,8.38,576.44
21-11-1996,0,8.22,558.41
22-11-1996,0,8.06,541.13
23-11-1996,0,7.9,526.12
24-11-1996,0,7.74,510.64
25-11-1996,59,7.58,555.51
26-11-1996,23,7.48,564.29
27-11-1996,11,8.28,559.99
28-11-1996,0,8.59,546.14
29-11-1996,4,8.67,537.28
30-11-1996,73,7.76,598.56
01-12-1996,106,6.13,692.63
02-12-1996,11,7.24,689.5
03-12-1996,0,8.25,675.08
04-12-1996,30,8.28,691.29
05-12-1996,1,8.53,678.13
06-12-1996,80,7.45,744.78
07-12-1996,5,8.03,735.42
08-12-1996,0,8.54,721.03
09-12-1996,34,8.3,741.34
10-12-1996,2,8.52,728.83
11-12-1996,9,8.63,723.57
12-12-1996,1,8.82,710.14
13-12-1996,1,8.86,696.72
14-12-1996,1,8.87,683.39
15-12-1996,8,8.9,677.1
16-12-1996,55,8.21,718.28
17-12-1996,50,7.75,753.89
18-12-1996,1,8.28,738.92
19-12-1996,2,8.66,724.74
20-12-1996,0,8.82,710.7
21-12-1996,1,8.89,698.16
22-12-1996,0,8.84,684.3
23-12-1996,3,8.9,674.06
24-12-1996,0,8.96,660.71
25-12-1996,4,8.95,651.48
26-12-1996,51,8.78,689.64
27-12-1996,35,8.28,711.21
28-12-1996,160,5.03,858.76
29-12-1996,9,6.55,851.87
30-12-1996,33,7.47,869.17
31-12-1996,0,8.42,852.93
01-01-1997,0,8.67,836.73
02-01-1997,13,8.75,833.7
03-01-1997,9,8.73,826.48
04-01-1997,0,8.83,810.02
05-01-1997,0,8.9,793.63
06-01-1997,0,8.89,777.18
07-01-1997,15,8.85,775.87
08-01-1997,0,8.93,758.52
09-01-1997,7,8.94,750.08
10-01-1997,0,8.97,734.39
11-01-1997,1,8.72,720.31
12-01-1997,17,8.47,723.11
13-01-1997,0,8.4,708.48
14-01-1997,11,8.44,705.19
15-01-1997,2,8.49,692.51
16-01-1997,0,8.53,678.37
17-01-1997,0,8.65,664.22
18-01-1997,4,8.62,654.18
19-01-1997,1,8.72,640.84
20-01-1997,0,8.65,627.03
21-01-1997,0,8.7,613.24
22-01-1997,0,8.67,599.46
23-01-1997,3,8.69,588.66
24-01-1997,0,8.73,574.81
25-01-1997,0,8.75,560.73
26-01-1997,0,8.8,547.23
27-01-1997,0,8.88,534.04
28-01-1997,0,8.81,520.78
29-01-1997,0,8.83,506.99
30-01-1997,0,8.84,494.22
31-01-1997,0,8.79,482.12
01-02-1997,0,8.83,470.02
02-02-1997,0,8.88,457.92
03-02-1997,0,8.95,445.82
04-02-1997,0,9.01,433.72
05-02-1997,0,9.04,421.62
06-02-1997,0,9.12,409.52
07-02-1997,0,9.11,397.42
08-02-1997,0,9.14,384.87
09-02-1997,0,9.18,372.88
10-02-1997,0,9.11,361.46
11-02-1997,0,9.2,350.23
12-02-1997,0,9.19,339.09
13-02-1997,0,9.24,327.93
14-02-1997,0,9.31,316.38
15-02-1997,0,9.33,305.7
16-02-1997,0,9.34,295.08
17-02-1997,0,9.36,284.57
18-02-1997,0,9.39,274.06
19-02-1997,0,9.35,263.54
20-02-1997,0,9.41,253.03
21-02-1997,0,9.38,242.52
22-02-1997,0,9.44,232.01
23-02-1997,0,9.49,220.84
24-02-1997,0,9.53,210.73
25-02-1997,0,9.48,201.01
26-02-1997,0,9.5,191.53
27-02-1997,0,9.42,182.01
28-02-1997,0,9.49,171.77
01-03-1997,0,9.5,161.97
02-03-1997,0,9.56,154.4
03-03-1997,0,9.45,147.08
04-03-1997,0,9.49,139.42
05-03-1997,0,9.52,132.42
06-03-1997,0,9.54,124.56
07-03-1997,0,9.52,118.41
08-03-1997,0,9.66,112.38
09-03-1997,0,9.6,105.97
10-03-1997,0,9.52,100.29
11-03-1997,0,9.54,94.56
12-03-1997,0,9.46,89.01
13-03-1997,0,9.53,83.48
14-03-1997,0,9.53,77.96
15-03-1997,0,9.53,72.37
16-03-1997,0,9.53,66.34
17-03-1997,0,9.53,60.99
18-03-1997,0,9.53,56.73
19-03-1997,0,9.53,52.48
20-03-1997,0,9.53,48.27
21-03-1997,0,9.53,44.04
22-03-1997,0,9.54,39.84
23-03-1997,0,9.54,35.61
24-03-1997,0,9.54,31.44
25-03-1997,0,9.54,27.23
26-03-1997,0,9.55,22.54
27-03-1997,0,9.55,18.6
28-03-1997,0,9.59,13.66
29-03-1997,0,9.62,12.17
30-03-1997,0,9.68,10.51
31-03-1997,0,9.65,9.59
01-04-1997,0,9.62,8.67
02-04-1997,0,9.66,7.6
03-04-1997,2,9.72,8.74
04-04-1997,0,9.7,8.04
05-04-1997,0,9.69,7.34
06-04-1997,0,9.67,6.64
07-04-1997,0,9.66,5.78
08-04-1997,0,9.64,5.24
09-04-1997,0,9.63,4.63
10-04-1997,0,9.61,4.18
11-04-1997,0,9.66,3.71
12-04-1997,0,9.68,3.08
13-04-1997,3,9.72,5.86
14-04-1997,0,9.76,5.44
15-04-1997,0,9.72,5.26
16-04-1997,0,9.78,5.11
17-04-1997,0,9.83,4.97
18-04-1997,0,9.87,4.78
19-04-1997,0,9.83,4.67
20-04-1997,0,9.89,4.58
21-04-1997,21,9.95,25.72
22-04-1997,0,9.99,25.4
23-04-1997,0,10.11,25.04
24-04-1997,0,10.14,24.76
25-04-1997,0,10.18,24.47
26-04-1997,0,10.15,24.18
27-04-1997,0,10.2,23.89
28-04-1997,0,10.22,23.6
29-04-1997,0,10.26,23.31
30-04-1997,0,10.35,23.02
01-05-1997,0,10.43,22.73
02-05-1997,0,10.33,22.44
03-05-1997,0,10.31,22.16
04-05-1997,15,10.5,37.03
05-05-1997,0,10.63,36.58
06-05-1997,0,10.61,36.12
07-05-1997,0,10.65,35.67
08-05-1997,28,10.53,63.52
09-05-1997,0,10.56,62.76
10-05-1997,0,10.56,61.99
11-05-1997,0,10.56,61.22
12-05-1997,0,10.56,60.46
13-05-1997,0,10.56,59.69
14-05-1997,0,10.57,58.92
15-05-1997,0,10.57,58.16
16-05-1997,0,10.57,57.39
17-05-1997,0,10.57,56.62
18-05-1997,0,10.57,55.86
19-05-1997,0,10.57,55.09
20-05-1997,0,10.57,54.32
21-05-1997,0,10.57,53.56
22-05-1997,0,10.57,52.79
23-05-1997,0,10.57,52.02
24-05-1997,0,10.58,51.26
25-05-1997,0,10.58,50.49
26-05-1997,0,10.58,49.72
27-05-1997,0,10.58,48.96
28-05-1997,0,10.58,48.19
29-05-1997,0,10.58,47.42
30-05-1997,0,10.58,46.66
31-05-1997,0,10.58,45.89
01-06-1997,0,10.58,45.12
02-06-1997,0,10.58,44.36
03-06-1997,0,10.59,43.59
04-06-1997,0,10.59,42.82
05-06-1997,0,10.59,42.06
06-06-1997,0,10.59,41.29
07-06-1997,0,10.59,40.52
08-06-1997,0,10.59,39.76
09-06-1997,0,10.59,38.99
10-06-1997,0,10.59,38.22
11-06-1997,0,10.59,37.46
12-06-1997,0,10.59,36.69
13-06-1997,0,10.6,35.92
14-06-1997,0,10.6,35.16
15-06-1997,0,10.6,34.39
16-06-1997,0,10.6,33.62
17-06-1997,0,10.6,32.86
18-06-1997,1,10.63,33.1
19-06-1997,0,10.36,32.32
20-06-1997,0,10.09,31.54
21-06-1997,0,9.82,30.77
22-06-1997,0,9.54,29.99
23-06-1997,0,9.27,29.21
24-06-1997,0,9,28.43
25-06-1997,0,8.73,27.66
26-06-1997,0,8.46,26.88
27-06-1997,0,8.19,26.1
28-06-1997,0,7.92,25.32
29-06-1997,0,7.65,24.54
30-06-1997,0,7.37,23.77
01-07-1997,0,7.1,22.99
02-07-1997,0,6.83,22.19
03-07-1997,0,6.56,21.43
04-07-1997,24,7.71,44.94
05-07-1997,29,7.53,73.24
06-07-1997,8,7.93,79.99
07-07-1997,18,8.3,96.76
08-07-1997,0,8.24,95.12
09-07-1997,5,8.38,98.54
10-07-1997,0,8.41,96.86
11-07-1997,17,8.37,112.36
12-07-1997,2,8.46,112.47
13-07-1997,4,8.45,114.64
14-07-1997,0,8.53,112.73
15-07-1997,3,8.56,113.86
16-07-1997,19,8.62,131.12
17-07-1997,5,8.49,134.02
18-07-1997,1,8.57,132.82
19-07-1997,37,8.23,168.01
20-07-1997,60,8.15,225.81
21-07-1997,61,6.81,284.42
22-07-1997,5,7.5,285.73
23-07-1997,6,8.42,288
24-07-1997,3,8.29,287.17
25-07-1997,10,8.42,293.38
26-07-1997,7,8.4,296.44
27-07-1997,4,8.47,296.4
28-07-1997,22,8.4,314.51
29-07-1997,39,7.91,349.57
30-07-1997,19,7.93,363.97
31-07-1997,21,7.98,380.18
01-08-1997,0,7.98,374.92
02-08-1997,0,7.98,369.5
03-08-1997,0,7.99,364.41
04-08-1997,0,7.99,359.32
05-08-1997,0,7.99,354.23
06-08-1997,0,7.99,348.83
07-08-1997,0,7.99,344.06
08-08-1997,0,7.99,339.28
09-08-1997,0,8,334.5
10-08-1997,0,8,329.72
11-08-1997,0,8,324.94
12-08-1997,0,8,320.17
13-08-1997,0,8,315.39
14-08-1997,0,8,310.61
15-08-1997,0,8.01,305.83
16-08-1997,0,8.01,301.06
17-08-1997,0,8.01,296.28
18-08-1997,59,8.01,351.16
19-08-1997,0,8.01,345.72
20-08-1997,35,8.02,375.68
21-08-1997,55,8.02,425.47
22-08-1997,38,8.02,457.46
23-08-1997,12,8.02,462.73
24-08-1997,35,8.02,491.13
25-08-1997,0,8.02,483.76
26-08-1997,22,8.03,498.62
27-08-1997,31,8.03,522.34
28-08-1997,18,8.03,532.58
29-08-1997,21,8.18,545.64
30-08-1997,26,8.42,563.53
31-08-1997,26,8.08,581.13
01-09-1997,11,7.9,583.28
02-09-1997,0,7.94,574.18
03-09-1997,0,8.3,565.08
04-09-1997,0,8.4,555.98
05-09-1997,4,8.43,550.92
06-09-1997,16,8.52,557.96
07-09-1997,0,8.49,548.63
08-09-1997,0,8.53,539.31
09-09-1997,0,8.57,529.99
10-09-1997,16,8.54,536.84
11-09-1997,0,8.56,527.34
12-09-1997,0,8.59,517.84
13-09-1997,3,8.55,511.38
14-09-1997,41,8.37,543.3
15-09-1997,199,4.57,734.52
16-09-1997,46,5.83,768.82
17-09-1997,37,6.89,793.53
18-09-1997,41,6.79,821.88
19-09-1997,4,7.83,812.36
20-09-1997,5,7.86,803.8
21-09-1997,5,8.14,795.19
22-09-1997,0,8.6,781.47
23-09-1997,0,8.62,767.74
24-09-1997,0,8.63,754.02
25-09-1997,0,8.65,740.3
26-09-1997,0,8.67,726.58
27-09-1997,0,8.68,712.86
28-09-1997,0,8.7,699.13
29-09-1997,0,8.72,685.41
30-09-1997,0,8.73,671.69
01-10-1997,0,8.75,657.97
02-10-1997,0,8.6,643.98
03-10-1997,0,8.45,630.2
04-10-1997,0,8.3,616.98
05-10-1997,0,8.16,603.73
06-10-1997,0,8.01,590.89
07-10-1997,0,7.86,577.99
08-10-1997,4,7.71,569.24
09-10-1997,0,7.71,556.22
10-10-1997,0,7.7,543.56
11-10-1997,0,7.7,530.89
12-10-1997,0,7.69,518.31
13-10-1997,0,7.69,505.7
14-10-1997,0,7.68,492.94
15-10-1997,0,7.68,480.56
16-10-1997,0,7.67,468.27
17-10-1997,0,7.67,455.59
18-10-1997,0,7.78,443.07
19-10-1997,0,7.89,431.2
20-10-1997,0,7.99,420.63
21-10-1997,0,8.1,410.11
22-10-1997,5,8.21,404.74
23-10-1997,9,8.43,403.32
24-10-1997,21,8.51,414.08
25-10-1997,0,8.29,403.48
26-10-1997,0,8.36,392.72
27-10-1997,18,8.31,400.22
28-10-1997,0,8.41,389.98
29-10-1997,0,8.5,379.92
30-10-1997,0,8.5,370.33
31-10-1997,3,8.51,363.78
01-11-1997,2,8.65,356.18
02-11-1997,0,8.66,346.53
03-11-1997,0,8.66,336.89
04-11-1997,0,8.75,327.24
05-11-1997,0,8.76,317.6
06-11-1997,0,8.77,307.96
07-11-1997,0,8.78,298.31
08-11-1997,0,8.78,288.67
09-11-1997,0,8.79,279.02
10-11-1997,0,8.8,269.38
11-11-1997,0,8.81,259.73
12-11-1997,0,8.82,250.09
13-11-1997,0,8.84,240.44
14-11-1997,6,8.9,236.87
15-11-1997,0,8.85,227.16
16-11-1997,27,8.81,244.09
17-11-1997,0,8.93,234.73
18-11-1997,0,8.95,224.99
19-11-1997,0,8.96,215.41
20-11-1997,0,8.98,206.63
21-11-1997,0,9,198.57
22-11-1997,0,9.03,190.38
23-11-1997,0,9.06,182.97
24-11-1997,0,9.11,175.31
25-11-1997,0,9.12,167.8
26-11-1997,0,9.13,160.78
27-11-1997,0,9.14,153.92
28-11-1997,0,9.15,147.24
29-11-1997,0,9.17,140.86
30-11-1997,0,9.19,134.92
01-12-1997,0,9.21,129.23
02-12-1997,0,9.23,123.54
03-12-1997,0,9.25,117.86
04-12-1997,0,9.27,112.12
05-12-1997,2,9.29,108.32
06-12-1997,0,9.27,102.83
07-12-1997,14,9.19,111.5
08-12-1997,7,9.15,112.93
09-12-1997,0,9.21,107.03
10-12-1997,0,9.25,101.49
11-12-1997,0,9.25,95.94
12-12-1997,0,9.24,90.37
13-12-1997,0,9.36,84.4
14-12-1997,0,9.28,77.13
15-12-1997,27,9.37,101.08
16-12-1997,0,9.27,98.03
17-12-1997,53,8.77,148.94
18-12-1997,3,8.74,149.58
19-12-1997,0,8.66,147.18
20-12-1997,0,8.72,144.83
21-12-1997,9,8.88,151.7
22-12-1997,0,8.81,149.37
23-12-1997,0,8.93,147.03
24-12-1997,0,8.89,144.7
25-12-1997,0,8.99,142.37
26-12-1997,0,9.06,140.03
27-12-1997,3,9.12,140.73
28-12-1997,6,9.14,144.43
29-12-1997,3,9.21,145.03
30-12-1997,0,9.13,142.57
31-12-1997,0,9.27,140.1
01-01-1998,0,9.22,137.63
02-01-1998,0,9.29,135.17
03-01-1998,0,9.29,132.7
04-01-1998,0,9.47,130.23
05-01-1998,0,9.49,127.77
06-01-1998,0,9.46,125.26
07-01-1998,0,9.51,122.83
08-01-1998,0,9.46,120.41
09-01-1998,0,9.6,117.99
10-01-1998,0,9.65,115.57
11-01-1998,57,9.19,170.78
12-01-1998,0,9.18,167.72
13-01-1998,0,9.18,164.67
14-01-1998,0,9.21,161.61
15-01-1998,0,9.11,158.56
16-01-1998,0,9.14,155.5
17-01-1998,4,9.19,156.49
18-01-1998,10,9.29,163.5
19-01-1998,0,9.31,160.29
20-01-1998,0,9.39,157.02
21-01-1998,0,9.43,153.77
22-01-1998,0,9.42,150.48
23-01-1998,1,9.4,148.67
24-01-1998,80,9.06,226.72
25-01-1998,82,7.12,305.71
26-01-1998,3,7.73,304.31
27-01-1998,0,8.29,299.84
28-01-1998,7,8.4,302.46
29-01-1998,0,8.49,297.88
30-01-1998,0,8.55,293.34
31-01-1998,0,8.56,288.86
01-02-1998,0,8.59,284.37
